Node_Start,Node_End,Length
1100,346,360.4435431
793,347,107.9411169
947,347,351.5193312
1045,347,351.9052814
870,348,647.0811089
836,349,296.1770007
715,350,161.5027547
1156,351,331.0817861
1635,351,194.4176342
1491,351,113.9476218
1181,352,345.7876087
420,352,458.9497758
621,353,2283.836889
731,353,1276.518468
992,354,259.2004389
845,354,212.4484364
1830,355,228.971762
1736,355,221.5894798
1237,356,441.5596409
1721,356,184.5621388
1655,356,61.01116025
606,357,928.6178001
404,358,568.6881187
995,359,205.6968116
580,359,652.6608608
1331,360,211.6694912
1341,360,556.9343313
1215,361,509.629512
762,361,510.7314006
549,362,227.3259256
723,362,405.9290698
1436,363,250.4579211
724,363,300.925423
1671,363,433.4806221
1611,363,179.8530481
717,364,306.0426804
1409,364,309.2799252
398,364,467.922171
388,365,699.7236653
410,365,626.8900077
985,366,176.7870752
1740,367,190.4208117
1576,367,359.0957098
1708,367,445.962037
1696,367,252.5996352
1383,368,232.05714
1658,368,147.6014535
1655,368,202.5600685
678,369,338.6277925
382,370,1036.890505
415,370,257.7163082
705,371,1728.254341
876,371,496.9689526
940,372,340.2725957
1261,372,478.3520148
1311,372,255.3599632
582,374,1013.258931
429,375,250.9085722
1452,375,247.2161626
851,376,412.5236789
1328,376,310.5509927
757,376,309.2870407
1348,376,422.4853881
486,378,231.735123
513,378,208.9813393
1116,379,121.6308203
1645,379,345.1284077
1788,379,417.2953069
924,380,273.1858841
1836,380,580.9478058
1508,380,254.0940805
552,381,72.26269556
543,381,313.5298126
534,381,315.5945741
689,384,581.4989553
395,384,377.3260739
591,385,544.0247366
690,385,212.9194736
1416,386,706.9015351
941,386,214.165958
1701,386,290.389597
1303,387,464.2773981
420,387,144.3885285
1318,387,164.7646902
612,389,212.1769259
428,389,999.998034
1444,390,230.3455076
1796,390,128.4185079
728,391,245.4629425
1676,391,331.9189396
660,392,412.1781335
444,392,554.456952
995,394,534.2668117
580,394,314.2687725
626,395,235.3112937
723,396,565.1937117
474,396,1280.812706
1578,397,425.9140946
1617,397,494.4566028
1138,397,274.3328539
795,398,316.333154
1075,398,285.5168819
431,399,1124.238202
758,400,524.0079589
1049,401,75.31901328
1128,401,560.1996504
1889,401,135.7444148
1003,402,273.5937563
1291,402,488.0512947
1715,402,141.573317
480,403,562.8715458
498,403,259.5491809
624,403,448.3341374
525,403,204.8524914
753,404,253.3709515
988,405,410.3207952
589,405,361.1545333
499,405,393.0597599
1118,405,400.6480744
814,406,241.4176786
536,406,313.3206268
1161,406,362.5421336
618,407,149.2203639
1081,408,207.0063574
764,408,136.8058842
1163,409,290.8233659
991,409,307.8154888
657,411,507.8290308
702,411,327.1391113
901,411,634.8676795
1558,412,145.9190187
1522,412,359.9021833
930,412,146.2787448
861,413,228.7977051
569,413,238.1140514
533,413,436.6127438
507,414,255.2407113
1833,414,313.6144504
615,414,185.8841351
1208,416,540.0478393
777,416,314.1148675
1137,417,147.6764057
800,417,309.5056067
770,417,395.9190753
690,418,217.7154892
529,419,188.8040849
1515,419,366.2891095
1497,419,351.4324351
1032,419,444.6049052
1429,420,37.16157929
521,420,364.3413238
908,422,910.1111512
1069,422,1555.395818
621,422,4033.865372
1764,423,209.1068497
586,423,261.9023515
1561,423,429.3251195
1164,423,504.7456495
1821,424,477.2200282
1790,424,211.5300381
1873,425,419.0126428
1054,425,658.1514157
535,426,307.8306456
1106,426,325.8740239
862,426,377.6218647
946,426,337.7534872
714,427,799.4633154
870,427,365.6032421
763,428,516.1461434
1384,429,249.9088715
829,429,226.6947229
457,429,241.0734313
830,430,175.556399
1115,430,133.4161403
1069,432,2034.517496
810,432,502.1806243
648,432,467.7929198
803,432,669.2937082
1734,433,190.3866487
1675,433,176.2882066
1826,433,85.52590926
1305,434,99.25144125
1807,434,361.8827805
1771,434,312.5007547
543,435,205.9934587
669,435,167.2679445
1238,436,342.7623639
463,436,193.3696927
1009,436,365.7887633
828,437,595.1792172
835,437,140.7218803
1009,437,324.7603541
456,438,1741.28061
1482,439,624.0356267
962,439,317.7348058
1512,439,385.1798218
1521,439,535.6265217
1082,440,61.67462177
1048,441,163.4086438
603,441,189.6240581
1570,442,180.5880068
1798,442,492.1675524
1063,442,277.0152853
1703,443,188.8080619
1502,443,186.9244155
1270,443,180.4126342
1673,443,181.8802626
1661,444,242.6223644
1448,444,79.61011847
1112,445,303.0645202
1166,445,1234.234482
697,445,276.2753372
834,445,464.7243505
553,445,1454.215153
1024,446,198.1395557
1286,446,193.3238535
1221,446,165.6644771
627,447,1432.752477
510,447,225.1874039
1443,448,209.3926731
756,448,218.3910293
1216,448,332.0120067
1405,449,191.1436769
1263,449,191.8857738
1019,449,348.2928019
852,450,440.927846
540,450,332.3824495
703,451,126.0383256
1724,451,417.6863188
993,451,118.5706484
1387,452,308.857987
1371,452,415.7874044
1532,452,588.5777404
534,453,175.2294273
939,454,905.4421895
553,454,1014.67495
1730,454,1289.528685
797,454,1155.187674
1227,455,246.0498051
1059,455,185.6601824
779,456,2004.171289
663,456,1120.091888
1452,457,233.370582
1539,457,199.2089648
1151,458,535.196487
1333,458,2499.055757
466,458,1255.795005
1639,459,759.6472394
667,459,228.4536373
1116,460,412.5509887
1334,460,615.6853378
1386,460,520.6072071
1294,460,153.1713089
776,461,516.6684936
1803,461,399.3886062
728,461,406.5579245
875,461,391.8038404
696,462,1589.350889
606,462,756.4476166
828,463,275.604793
1239,464,323.1423428
698,464,122.6468622
474,465,293.5099803
1683,466,423.565812
1698,466,364.5744015
1389,467,212.8187239
701,467,443.9603623
921,467,450.5760534
758,468,354.6651261
985,468,247.4270666
1889,469,312.7803781
1780,469,81.1072442
1667,470,481.4511858
1367,470,461.9066001
1559,470,506.4348279
615,471,300.2698023
516,471,337.2747106
1196,472,350.2059925
1094,473,306.0825483
722,473,354.6830268
1203,473,140.0576135
1513,475,429.1016293
1744,475,208.4203538
1406,475,575.4347967
920,475,312.6233832
511,475,653.6597625
977,476,187.0601788
1385,476,150.9818112
683,476,141.5225217
943,477,469.8656346
964,477,406.3058076
817,477,91.89183806
1045,479,331.5724099
1568,479,555.8898734
651,480,856.9806966
967,481,316.8667279
926,482,139.940451
961,482,578.6141626
707,483,432.2380955
1272,484,239.8968548
591,484,570.5216524
1157,485,236.0345599
1589,485,983.1410724
1241,485,132.1916283
914,485,540.4840577
594,486,515.0530804
1020,486,270.3876214
1704,487,240.2681057
1007,487,449.1287667
1600,487,264.4056949
1014,487,165.6061356
1714,488,187.6538421
980,488,361.2623371
1255,488,27.24439479
669,489,566.8046306
579,489,210.0897338
500,491,257.092466
1087,491,509.0410597
746,491,526.3930735
528,492,714.5698479
663,492,769.9336156
1297,493,1125.188288
1277,493,471.329341
1272,493,353.7171055
1364,493,616.3124407
1400,494,338.2452817
816,494,394.0931082
620,494,246.0758193
665,494,262.9853943
639,495,285.6781238
1090,495,261.567007
710,495,376.4561013
1784,496,254.5667925
895,496,86.37263302
859,496,1055.858964
1823,497,393.4139868
833,497,93.67032736
720,497,96.10959483
1735,497,268.7115101
625,499,366.3659135
883,499,1101.767362
545,500,1069.288059
1066,500,781.5581147
1137,500,470.2261944
600,501,196.321225
1246,502,288.5198866
1192,502,275.0018723
1180,502,388.6469014
757,503,104.8943503
692,503,299.4326317
824,504,504.7655711
621,504,1293.915135
550,505,352.151325
1212,505,39.97393983
1547,506,174.2833943
1092,506,395.8316253
1785,506,386.3043426
729,508,222.1820801
841,508,674.5268534
891,509,158.8096179
563,509,1605.266396
689,509,454.2245491
645,510,1433.212385
1234,511,484.4924959
1518,511,121.5519876
1455,511,190.9435949
1247,512,266.4956245
1268,512,218.8597011
602,512,140.5790723
1096,512,306.3666994
1097,513,347.6498187
1858,514,334.255527
1789,515,398.7211986
1001,515,307.3229515
560,515,287.293263
1310,515,394.2664607
687,516,364.2085207
669,516,506.067925
1130,517,414.3223762
589,517,414.4702621
988,517,360.1340311
849,518,1974.658957
545,518,791.542227
754,518,1666.817721
940,518,1027.908899
600,519,623.155329
748,520,219.0246148
1353,520,293.1300936
1144,520,593.3162441
1318,521,318.9586978
1144,521,591.9293834
1151,521,418.892414
936,522,352.7578063
630,522,304.4017252
1639,522,484.3072559
1764,523,202.500837
1882,523,643.5875973
560,524,136.2816524
1457,524,389.0097565
1371,524,315.0380857
1124,526,418.7348423
634,526,377.4880952
897,526,669.4787115
849,527,1808.60053
1149,527,1062.645007
672,528,669.9234775
645,528,493.8147888
1368,529,244.3404887
1174,529,273.2144727
575,530,107.5830727
823,530,159.9451335
1247,530,211.3874654
750,531,597.146254
838,531,656.4404604
1274,532,183.4471189
1814,532,191.610028
1770,532,233.2586384
1355,533,313.2438909
897,535,351.1958333
634,535,683.9539466
1136,535,375.3729859
554,536,242.8644927
989,536,542.2734733
1296,536,356.8069472
609,537,191.5495274
654,537,165.5916463
1623,538,174.9291595
878,538,472.9959756
1575,538,68.03218618
683,539,139.1397902
611,539,245.847861
950,540,459.1449638
782,540,600.2121493
1858,541,213.9587435
1418,541,199.7437476
1864,541,187.8496967
1887,541,473.9405049
1355,542,889.3523211
987,542,425.4607447
1873,542,1256.785563
687,543,346.6419963
729,544,963.5097573
1166,544,67.1048322
1112,544,982.4759564
1073,545,691.7608617
573,546,244.3310552
681,546,235.1135961
1633,547,273.4911032
1802,547,283.5724244
1503,547,537.0465409
1380,547,756.1053196
1397,548,278.4021645
1139,548,192.2118626
558,549,422.533469
1006,549,350.1660614
1349,550,194.6769792
1441,550,381.8613171
1821,551,471.5659986
1613,551,932.9795716
678,552,387.1093873
1261,554,136.409658
1316,554,207.212196
814,554,314.5977668
739,555,136.2343272
1114,556,302.4485886
1506,556,375.198357
1587,556,220.8072402
1653,556,289.9981091
1229,557,296.9386811
907,557,356.5411024
566,557,477.8586952
999,558,334.6260569
666,558,142.2912529
1681,559,230.5115871
1822,559,132.1639888
1675,559,126.8696917
1387,560,431.0930951
1289,562,290.2760773
706,563,657.8851349
1272,564,583.4441876
976,564,331.9627717
747,565,742.0186781
1461,565,655.5253337
1665,565,461.29248
1181,566,405.9579217
765,566,398.9027904
648,567,248.5186834
943,567,361.1951487
803,567,566.5000649
604,568,212.9205378
1712,568,165.1214109
1866,568,223.9757753
1219,569,183.0073139
1355,569,570.5966595
1009,571,344.7425771
1346,571,461.3054735
1058,571,242.0373337
1017,572,124.0511176
941,574,879.7321326
1211,575,200.0700202
1047,575,287.2852446
666,576,173.6150959
726,576,262.1330427
1618,577,98.15316266
1378,577,310.2824611
1600,577,136.0388933
924,578,255.4761167
1845,578,342.4608015
1395,578,260.5056325
1505,578,244.5961223
651,579,1054.551688
607,580,173.825007
1226,580,262.0354496
1185,581,330.0351497
1233,581,247.6208231
1276,581,387.465959
681,582,637.9453543
1060,583,326.1153469
955,583,229.0295232
1126,583,553.213835
1381,584,93.0879467
935,584,308.0733628
1365,584,641.3544503
1390,585,272.0009025
766,585,75.58673852
622,586,193.7712416
1289,586,421.7226665
1793,587,591.5561868
668,587,98.26014065
952,587,122.9169129
1237,587,464.6200432
625,589,401.9370702
933,590,240.825324
714,590,724.660058
628,592,439.5600484
1347,592,480.9057184
1677,592,1763.386917
692,593,323.0325162
1348,593,623.1272975
963,593,271.5578782
943,594,1564.535366
992,594,562.2667658
1788,595,129.216138
1472,596,437.0810983
1875,596,460.0505267
1667,596,626.972133
1171,596,491.4043861
721,598,260.9699899
1286,599,267.19042
1674,601,267.044376
1120,601,295.7703961
1323,602,206.7078728
1293,602,219.7756159
865,602,279.4987668
1048,603,139.590631
1188,604,173.2781747
986,604,565.813551
1021,604,326.6865222
1147,605,1008.555635
1015,605,478.8591703
1129,605,347.4242163
1825,605,573.3650639
785,607,470.8153398
1002,607,111.7340762
1321,608,531.8086827
1351,608,320.1338172
1155,608,550.0465466
618,609,231.3441538
1168,610,221.7950418
1126,610,138.8978377
948,610,233.7767717
1385,611,275.7908357
1235,611,188.032783
894,612,127.3342456
782,612,606.9541362
1386,613,371.0090891
1410,613,322.2312508
1855,614,506.2930459
1335,614,235.0038754
1340,614,287.0060595
966,614,391.328738
687,615,490.8295407
1105,615,349.0905354
876,616,224.8101062
1119,617,478.0267061
835,617,498.3483237
722,617,397.7534043
699,618,267.1579858
1635,619,177.3788564
822,619,349.7934557
802,620,278.2390102
928,620,345.0539638
1764,622,250.714191
1771,623,250.1775177
1679,623,533.6401359
1819,623,338.2898817
1065,625,409.1217955
1031,625,288.1393449
1306,626,154.6465621
1131,626,89.80652483
663,627,261.2204073
645,627,192.5960514
673,628,1135.948688
1458,628,173.7443974
1068,629,221.585854
900,629,764.6463941
1133,629,228.6426132
675,630,422.2628695
902,631,213.3433206
860,631,173.2564684
1531,631,165.5471003
649,631,327.3099315
819,632,194.9990325
1723,632,208.9353201
784,632,454.4944612
806,634,413.5034479
754,635,583.7037356
1341,635,628.6257362
1215,635,2285.848059
715,636,301.161894
1476,636,331.680824
707,636,383.8978287
1011,637,287.5339652
927,637,429.691581
1376,637,241.6442947
1404,637,220.9492292
823,638,196.8525428
1247,638,175.8291427
1268,638,284.1048662
853,640,232.8213646
1339,640,214.9886571
1444,640,224.0087819
1888,640,386.9601822
847,641,505.40604
1652,641,258.3630147
1051,643,568.8964783
1232,643,914.1837157
1203,644,224.6265588
1101,644,340.8211338
1416,645,1664.859868
927,646,273.6748765
1307,646,225.70321
1404,646,452.5730792
708,646,278.7823559
1253,647,378.2537959
1361,647,166.3330078
935,647,134.537117
693,648,489.8020495
943,648,363.9895721
839,649,81.32587157
1558,649,188.4418958
1577,650,129.7246327
1640,650,164.5701772
1442,650,311.5380371
946,652,445.4054304
981,652,312.3035886
1220,652,211.9033815
1179,653,502.1111475
1530,655,218.5492369
764,655,183.1001312
1187,656,204.2516645
879,656,415.24228
929,657,255.4251042
1041,657,361.0762485
1710,658,182.8543638
1750,658,264.9869195
1403,659,179.7670643
1625,659,84.50477683
1637,660,516.729278
1148,661,100.6051159
918,661,151.5351911
1093,661,368.1805411
680,662,196.6699687
1052,662,281.2981577
815,664,339.7840332
928,665,319.1842578
831,666,304.2261242
789,666,334.8991809
1122,667,382.6730463
1123,668,313.8177829
1367,668,228.3722807
1619,668,479.26032
1184,670,264.0017055
769,670,223.0838282
721,670,237.5079512
821,671,75.50330093
690,672,335.2836766
1364,673,844.7026092
1668,673,373.0802071
1509,673,834.4591962
1061,674,554.261027
1679,674,980.7063535
1157,674,266.7629033
1273,674,359.5430798
1627,675,252.1376521
1718,676,147.7734406
1891,676,312.851384
1684,676,379.710862
1745,677,675.6140046
1815,677,801.2480006
862,679,305.0422449
946,679,357.842533
737,679,573.4910421
981,679,445.7206334
1301,680,363.8910957
877,680,284.2564098
1251,680,311.6035031
755,681,669.7416885
1500,682,371.9397429
908,684,835.7274091
734,684,555.4109708
1063,685,616.2614777
1772,685,369.1366858
1438,685,405.4376708
1868,685,408.4159668
752,686,122.1942999
1793,686,118.7153404
1123,686,277.7654698
745,688,1032.437045
705,688,1191.105926
1130,688,628.8184826
1126,691,338.0642436
1452,691,127.6770045
1536,691,204.8096738
830,692,101.8033251
810,693,477.6647368
710,693,517.4086721
1657,694,265.1027488
1669,694,558.3018389
1637,695,150.7177595
1454,695,174.798879
798,695,166.3895178
1873,696,1094.768275
974,697,457.9102345
1291,698,126.5451723
856,698,21.65960939
1461,700,359.0602097
1332,700,366.0146793
1542,700,287.763438
1283,701,250.0881637
1401,701,373.2936321
1187,701,98.18900417
939,702,1628.943577
1730,702,714.442903
1885,703,209.102316
1597,703,222.3496414
1619,704,270.3154592
1493,704,698.3434451
1721,704,168.0767401
1256,706,216.4567285
1572,708,182.1806897
1317,708,281.3872696
1293,709,345.1055575
865,709,544.689017
1303,709,925.2190875
943,710,498.3025608
1358,711,348.0515964
1848,711,489.2733294
1574,712,165.5151902
1183,712,186.3356176
1037,713,86.55318403
821,714,157.2249592
1233,714,284.2427263
771,715,313.1806594
1312,716,295.6367042
1267,716,230.2660143
1729,717,318.1792328
1481,717,300.5571136
795,717,472.7748279
1410,719,181.2781944
1834,719,224.7686089
1543,719,261.5753554
1475,720,407.188637
1265,720,433.0777914
1707,720,262.9349518
761,721,220.1828316
1346,722,493.8019149
968,722,409.8056342
1308,725,33.5412434
789,726,186.011315
978,726,427.0568548
1006,726,176.124342
1810,727,128.9108704
1206,727,236.8384633
1809,728,331.9183729
1178,729,309.2503307
996,730,302.3180211
1245,730,362.0874831
779,731,2098.285937
1474,732,281.387117
1338,733,293.9807589
1437,733,1250.137312
838,734,755.7504979
1069,734,568.5783798
1726,735,145.5910052
944,735,579.5088314
1469,736,125.4311527
1781,736,60.91020231
1841,736,263.3073136
1031,738,333.2923204
1515,740,508.5857965
1246,740,343.855049
1497,740,138.8510248
1494,740,207.7167499
893,741,711.1470145
749,741,2341.621036
803,742,1424.284554
1104,743,592.6053692
1872,743,303.3538764
1622,744,386.3014545
1249,744,224.5111459
938,744,581.4829376
1065,745,697.4012569
1251,746,296.8561054
976,747,460.6256727
1473,748,124.232046
765,748,722.8980514
1127,749,796.2212338
1561,751,474.2868375
1790,751,262.598445
1754,751,25.73839799
1285,752,331.346377
1478,752,222.6732767
1250,753,547.1455093
939,753,949.2317713
1149,754,1050.099938
1331,754,273.3032235
1327,756,129.3977951
1718,759,166.9479883
1654,759,309.8837454
1155,762,685.6646955
950,763,721.2945621
1228,764,193.8731916
1429,765,215.6588456
1519,767,169.9984921
927,767,280.8129592
1307,767,267.0575518
1592,768,112.2062894
1189,768,294.6685619
1058,769,424.8894321
786,770,210.6821379
1606,771,248.2977713
1476,771,304.1354992
843,772,314.0591884
1473,772,271.1658856
906,772,657.2673799
1008,773,252.537158
1175,773,449.1910293
1082,773,176.8737082
838,774,2064.634066
810,774,463.0510885
1651,775,197.1452485
1725,776,204.3966949
981,777,260.254019
869,777,324.9887435
1239,778,216.5947757
1380,780,318.7366277
1578,780,85.96193792
809,781,134.0039807
1139,781,210.391956
1612,783,67.54240776
1642,784,212.6288749
1198,784,119.3578063
1175,784,216.2887441
827,785,351.5216805
1072,785,423.6879244
800,786,374.8628116
1024,786,143.2339061
1119,786,288.2770462
1479,787,102.5726045
1551,787,158.8588976
1033,788,282.9339802
1089,788,50.76339322
1417,788,193.0036362
873,789,404.4053001
1063,790,369.4815806
1402,790,371.4615824
1772,790,449.9545
1129,791,1064.48712
1849,791,254.1127514
1100,792,283.2796836
856,793,359.759669
1455,794,297.880416
1046,794,243.267147
1263,795,297.6242794
851,795,366.1329294
1720,796,253.5573664
1218,796,225.4638964
1232,797,693.0624025
965,797,468.7622333
1499,798,255.5581052
890,799,361.6936824
1113,800,366.3130712
1073,800,1028.549396
1373,802,42.90143123
1055,803,578.851407
1098,804,426.6370977
1486,804,450.5168961
1280,805,169.8605248
1086,806,397.8967524
1160,806,522.4413971
1136,806,702.1567414
1179,807,300.6841826
1113,807,292.1550982
1202,807,325.2346725
934,808,249.8987391
1262,808,91.92910085
1397,809,353.2450586
1313,809,188.9808136
1854,811,217.3714357
1881,811,175.0290221
1613,812,317.0501664
1290,812,300.7351383
1757,812,654.9590477
932,813,643.0859405
1009,813,638.7054599
967,813,304.7013525
898,814,211.1723947
850,815,354.37142
1193,816,552.08201
1205,816,171.0153683
936,817,81.8394545
1248,818,69.5747415
1510,818,181.7405365
1806,818,371.2646003
1777,819,193.7785227
1697,819,177.0384233
1037,820,1642.699056
1155,821,561.7326431
1342,822,375.1184116
1246,822,271.4517207
1089,823,988.3510182
852,824,477.4011347
922,824,332.1859822
1780,825,54.9352341
853,825,154.3655441
1538,826,208.6295318
959,826,375.3445931
1769,826,597.8811793
1859,826,204.0945777
953,827,465.7234694
1051,827,631.7028019
919,828,106.6569936
1221,828,304.5300069
1361,830,446.302781
999,831,238.8379871
1498,832,160.2835448
931,833,390.5338281
1285,833,165.0925261
1793,833,271.8671735
974,834,348.0314051
1346,835,377.9841447
1701,836,450.7025223
1033,837,189.8434963
1417,837,271.236828
1377,837,304.8073555
1892,839,359.5288499
1501,839,342.4038846
1817,840,343.1122796
1529,840,245.6525398
1061,840,240.3744119
977,840,623.992146
1023,841,364.9657052
1166,841,375.3284333
1276,842,491.7983331
870,842,75.00261237
1197,842,487.6965485
1620,843,303.9309738
1473,843,425.7217866
914,844,422.0271828
1054,844,676.7044028
1083,845,275.8889193
1152,846,369.8359877
1648,846,406.13416
1608,846,341.6175937
1727,847,729.2562404
1129,847,376.1813593
1875,847,433.4131552
1266,849,1278.074796
1222,850,301.6235329
1551,850,372.3959911
1169,851,306.0025953
950,852,337.4581364
1236,853,242.7171832
1098,853,615.4954361
1857,854,99.71412546
1411,854,78.45539329
1729,854,228.3359391
1238,855,388.4226488
932,855,306.7072386
1896,857,521.1901335
983,857,144.7023406
1659,857,174.2971345
1357,858,265.523103
1163,858,455.0400788
900,858,616.8493952
1013,859,333.4956767
1076,859,451.859148
1826,860,225.8665103
1822,860,424.9001471
1892,860,270.8857278
1849,861,267.747214
1064,861,252.4558637
1219,861,243.9825856
1136,862,308.2651033
1341,863,222.4742108
884,863,290.1588737
1626,864,379.0823482
1297,864,441.1701308
1257,864,248.8159216
1096,865,163.8130962
1338,865,178.9006734
1041,866,544.1833197
1681,867,229.2882337
1675,867,195.336973
1734,867,179.2475238
1705,868,367.8985108
1670,868,249.2431119
1553,868,262.2700241
1713,868,251.1476902
1044,869,223.5427685
1244,869,254.0327086
969,871,269.0147901
1686,871,471.1184585
1626,871,571.5129566
977,872,181.1259665
1218,873,270.1366188
978,873,201.5531308
1122,874,91.61178266
1534,874,303.9795021
1809,875,295.3729134
1685,875,187.4831483
1311,877,322.6038876
898,877,233.345313
1156,878,164.488574
1343,879,199.5338827
936,880,694.7491539
1083,880,902.1082005
1732,881,400.5904883
1447,881,350.1370834
1454,882,406.1750909
1499,882,174.8335651
1833,882,523.6733744
1100,883,393.0982995
1202,883,1027.354652
1326,884,575.2355721
1321,884,668.6211778
969,885,337.045093
1109,886,188.7577564
1433,886,120.9532605
1055,887,262.379839
1782,888,57.21044854
1690,888,230.6699168
916,888,414.7367588
1811,889,208.3369127
1391,889,126.15615
995,890,187.8626283
1351,891,564.5744045
1167,891,494.4236049
1626,892,188.531461
1566,892,214.0170429
1257,892,414.9188463
984,893,501.2274043
1298,893,662.8742857
991,893,1364.032136
1034,894,227.0412404
1062,894,334.3350153
1886,895,468.1656135
1825,896,165.7847642
1849,896,680.4449547
1023,897,905.2748885
1106,897,332.3058084
1316,898,308.2528451
1659,899,217.7667406
1436,899,146.3248441
1317,899,360.8360859
1730,901,330.3261364
1537,901,528.1202201
1510,902,208.7901995
1516,902,217.9040005
1183,903,195.8858017
1743,903,185.3371688
1703,903,201.2208564
1502,903,192.1580615
1883,904,301.2333071
947,905,200.2972941
982,905,415.1675606
1045,905,300.1522734
1544,905,535.5904369
1356,906,1073.645512
1393,907,268.0395683
1620,907,783.4679732
1612,909,89.68328444
1778,909,517.1541842
1898,909,234.4148446
1071,910,287.772369
1469,910,90.72935611
1517,910,197.435632
925,911,454.7658268
1208,911,467.2752251
1190,911,560.0473473
1221,912,80.09770767
1641,913,295.9341185
1873,914,1347.101366
1055,915,403.8751156
1020,915,242.5459691
1567,916,285.1267412
1571,916,291.1754312
1779,917,231.5828176
1637,917,240.8326967
925,918,490.0332574
1286,919,117.2556025
1238,919,321.5269798
1802,920,499.7699857
1503,920,207.7638298
950,922,477.4603998
973,924,90.08936031
1043,924,262.4651613
1073,926,316.9223562
1549,927,286.2638424
1381,928,349.0634894
1369,928,723.4211976
1699,930,363.6314208
1874,930,361.2263483
1007,930,240.9005755
1831,931,486.2760089
1823,931,140.9939866
1244,932,303.0450021
1351,933,340.1581551
1167,933,260.4852653
954,933,366.1673566
1548,934,592.1419628
1115,935,332.603298
1418,937,142.3240728
1573,937,311.4766587
1147,938,550.2045592
1727,938,355.772862
1129,938,845.7654619
1066,940,186.763222
1150,941,609.8074011
1217,942,313.4265779
1293,942,150.8525007
1543,944,794.1630163
1862,944,345.9457422
1612,944,364.4378115
1345,945,158.4023268
1550,945,184.4806029
1195,945,175.9906607
1214,946,293.2852593
1306,947,228.0938735
1039,948,275.6198388
1396,948,163.8579231
1388,948,228.4788358
1089,949,213.4734975
1417,949,158.4659146
1844,951,260.6296374
1735,952,586.5620605
1577,952,172.8914334
1185,954,243.0296828
1233,954,367.5642411
1360,955,308.8625764
1545,955,256.671606
1181,956,68.50174549
1303,956,397.9340822
978,957,160.6231128
1006,957,444.8392557
1099,959,460.277135
1315,959,428.2885069
1427,959,360.9261362
1093,960,155.5899644
1125,961,224.1284404
1113,961,320.8454199
1420,962,326.6158913
1674,962,389.0715425
1115,963,491.1197448
1365,963,573.0752289
1076,964,316.6144048
986,965,536.4405259
1466,966,133.4917396
1405,966,351.0632951
1190,967,343.5423865
1107,968,422.1491944
1101,968,270.5399741
1240,969,231.2503812
1404,969,489.8710869
1288,970,367.7027492
1434,972,465.7265379
1738,972,479.7478001
1492,972,349.1433554
1363,973,114.5981634
1093,974,290.7659296
1779,975,198.0154805
1449,976,534.2055542
1461,976,436.2835308
1283,977,460.5331752
1134,979,309.1482962
1796,979,278.4213024
1824,979,228.4313563
1583,980,181.6454605
1646,980,121.5546234
1044,981,329.2493272
1131,982,126.4427488
1325,982,240.2172069
1224,983,512.2641865
1095,983,378.6825966
1163,984,1292.936406
1013,985,494.9595688
1248,986,272.1732689
1022,987,295.5676572
1086,988,512.876548
1160,988,406.1391091
1038,989,237.8331989
1326,989,290.8620661
1695,990,534.4137894
1168,990,259.5193221
1566,990,416.4919821
1127,991,963.8684522
1083,992,138.6576128
1591,993,536.8307915
1329,993,133.4223073
1634,994,288.1881173
1859,994,263.744653
1670,994,362.931564
1705,994,248.5542772
1203,996,421.9323369
1302,997,265.6652349
1313,998,653.154712
1357,998,471.8861878
1163,998,276.9563468
1097,999,775.2590556
1158,1000,277.7837356
1886,1000,671.3528571
1818,1000,496.9226817
1843,1001,135.5061889
1016,1002,168.94426
1327,1004,353.8926153
1026,1005,208.5423581
1369,1005,131.1495224
1334,1007,373.9964236
1540,1007,239.2014238
1460,1008,210.06636
1535,1008,598.7199941
1258,1008,161.5537713
1336,1010,558.2127839
1243,1010,512.1917406
1056,1011,301.4362171
1090,1013,402.4217299
1828,1014,546.5316574
1645,1014,201.99432
1172,1016,63.05385226
1107,1017,488.0924974
1527,1018,507.5159509
1470,1018,617.9361295
1169,1019,193.8310893
1806,1021,216.6409876
1814,1021,188.3873173
1274,1021,190.1381143
1847,1022,668.0776837
1277,1025,192.7918389
1388,1025,308.7220713
1424,1026,338.1936844
1083,1027,452.4942728
1366,1028,119.7730366
1480,1028,340.4914895
1426,1028,325.6090627
1589,1029,437.7910577
1166,1030,1055.552618
1220,1030,623.1866319
1196,1030,168.8362632
1088,1032,311.8389865
1482,1032,619.1076603
1397,1033,431.2349607
1097,1034,369.6031152
1812,1035,692.1685752
1085,1035,561.0544808
1615,1035,347.7028268
1468,1035,285.6313402
1694,1036,637.1693347
1717,1036,266.72183
1201,1036,228.0972339
1168,1039,202.1136228
1563,1039,220.9728617
1298,1040,247.3664703
1654,1042,265.5468273
1756,1042,283.9259829
1475,1043,349.5513005
1845,1043,187.4754102
1488,1046,79.84547441
1560,1046,193.3663786
1323,1047,133.0660216
1736,1049,417.5015831
1565,1050,47.0931073
1487,1050,83.70083354
1072,1051,286.9049216
1251,1052,210.5720139
1347,1053,946.4150827
1485,1053,135.8142701
1546,1056,240.2178584
1606,1056,272.7143568
1879,1057,384.2466743
1755,1057,336.8158621
1861,1057,233.5138767
1094,1059,140.9704935
1203,1059,302.557852
1695,1060,238.4113748
1360,1060,261.7396422
1168,1060,588.2107767
1177,1061,267.9780642
1097,1062,331.8010694
1601,1064,272.3314862
1130,1065,875.0489531
1301,1066,553.4677936
1138,1067,395.6206195
